Spot_11,Spot_13,Spot_14,Spot_15,Spot_16,Spot_17,Spot_18,Spot_19,Spot_20,Spot_21,Spot_24,Spot_25,Spot_26,Spot_27,Spot_28,Spot_29,Spot_30,Spot_31,Spot_32,Spot_33,Spot_36,Spot_37,Spot_38,Spot_39,Spot_40,Spot_41,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_51,Spot_52,Spot_53,Spot_54,Spot_55,Spot_56,Spot_58,Spot_59,Spot_60,Spot_61,Spot_62,Spot_64,Spot_65,Spot_66,Spot_67,Spot_68,Spot_70,Spot_71,Spot_72,Spot_73,Spot_74,Spot_75,Spot_76,Spot_77,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_84,Spot_86,Spot_87,Spot_88,Spot_90,Spot_91,Spot_93,Spot_94,Spot_95,Spot_96,Spot_97,Spot_98,Spot_99,Spot_101,Spot_102,Spot_103,Spot_104,Spot_106,Spot_107,Spot_108,Spot_109,Spot_110,Spot_112,Spot_113,Spot_114,Spot_115,Spot_117,Spot_118,Spot_119,Spot_120,Spot_121,Spot_123,Spot_124,Spot_125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97641,0,0,0,0,32697,0,69899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77862,0,0,0,0,76966,0,96602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44261,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121121,23058,0,0,0,64106,0,78000,0,0,0,0,31980,0,0,0,0,0,0,0,30038,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77366,0,0,0,0,0,0,157802,0,0,0,0,0,0,0,81642,0,0,0,0,27002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41757,0,0,0,0,111832,0,0,0,0,0,0,34354,0,0,0,0,0,0,0,53392,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38137,0,0,0,0,53680,0,65568,0,0,0,0,67133,0,0,22435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69499,0,26802,0,0,0,0,35589,0,0,0,0,0,0,0,40143,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49602,0,0,0,0,0,0,0,0,0,23976,0,0,0,0,63875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64459,0,0,0,0,0,0,84863,0,0,0,0,92551,0,0,0,0,0,0,0,39489,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78005,0,0,0,0,0,0,71769,0,0,0,0,56551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54027,0,0,0,0,0,0,64920,0,0,0,0,108483,0,0,0,0,0,0,0,30266,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41804,23940,0,0,0,0,0,48255,0,0,0,0,77489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51240,0,0,0,0,0,0,70481,0,0,0,0,38716,0,0,0,0,0,0,0,84349,0,0,0,0,0,0,0,0,0,0,32644,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49532,0,0,0,0,0,0,92060,0,0,0,0,91711,0,0,0,0,0,0,0,133598,0,0,0,0,0,0,0,0,0,0,42299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36630,0,0,0,0,0,0,34893,0,0,0,0,149049,0,0,0,0,0,0,0,52556,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49343,0,0,0,0,33494,0,124353,0,22350,0,0,92865,0,0,0,0,0,0,0,120983,0,0,0,0,0,0,0,0,0,0,54987,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22141,0,82024,21307,0,0,0,58783,0,174956,0,0,0,23789,99755,0,0,0,0,0,0,0,50876,0,0,0,0,0,0,0,0,0,0,40234,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30880,0,38006,0,0,0,0,0,0,0,0,0,61860,0,0,0,0,0,0,172085,0,0,0,0,53734,0,0,0,0,0,0,0,111038,0,0,0,0,0,0,0,0,0,0,50333,0
0,0,0,0,37542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78588,0,0,0,0,0,0,0,0,0,0,0,51537,0,0,0,0,0,0,178750,0,0,0,0,38847,0,0,0,0,0,0,0,36435,0,0,0,0,23234,0,0,0,0,0,43376,0
40730,0,0,0,28909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188809,0,26907,0,0,0,0,0,0,0,0,0,51648,0,0,0,0,33435,0,207235,0,0,0,0,86535,0,0,0,0,0,0,0,0,0,0,0,0,33203,0,0,0,0,0,0,0
22081,0,0,0,23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80094,0,0,0,0,0,0,0,0,0,0,0,91611,0,0,0,0,0,29102,199339,0,0,0,0,51262,0,0,0,0,0,0,0,23311,0,0,0,0,92605,0,0,0,0,0,33308,0
0,0,0,0,29724,0,0,0,0,0,0,0,0,0,60071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23734,0,0,0,0,0,28425,0,0,0,0,0,0,0,0,0,0,0,0,0,87978,0,0,0,0,0,0,0,0,0,0,0,141829,0,0,0,0,0,0,198639,0,0,0,0,64046,0,0,0,0,0,0,0,0,0,0,0,0,81370,0,0,0,0,0,37445,0
0,0,0,0,22920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203190,0,0,0,0,0,0,0,0,0,0,0,117259,0,0,0,0,32331,0,119087,0,0,0,0,38878,0,0,0,0,0,0,0,0,33755,0,0,0,67244,0,0,0,0,0,0,0
0,0,0,0,27280,0,0,0,0,0,0,0,0,0,0,0,0,21778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167948,0,0,0,77234,0,0,45922,0,0,0,0,86842,0,0,0,0,56884,29560,173792,0,0,0,0,29883,0,0,0,0,0,0,0,49135,0,0,0,0,112536,0,0,0,0,0,0,0
49068,33644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163313,0,0,0,0,0,0,47766,0,0,0,0,96304,0,0,0,0,80597,52248,150554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50900,0,0,0,23012,0,0,0
0,0,0,0,26982,0,0,0,0,0,0,0,0,24183,0,0,0,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152288,0,0,0,33545,0,0,0,0,0,0,0,92936,0,0,0,0,0,40228,133343,0,0,0,0,0,0,0,0,0,0,0,0,45029,0,0,0,0,124647,0,0,22538,0,0,0,0
0,0,0,0,22347,0,0,0,0,0,0,0,0,70930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117690,0,0,0,73688,0,0,65576,0,0,0,0,33552,0,0,0,0,22984,91522,78509,0,0,0,0,22807,0,0,0,0,0,0,0,69270,0,28083,0,0,49639,0,0,0,0,0,0,0
0,0,0,0,43963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176994,0,0,0,58433,0,0,69966,0,0,0,0,73501,0,0,0,0,46913,88128,181009,0,0,0,0,0,0,0,0,0,0,0,0,55048,0,0,0,0,26275,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30895,0,0,43314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158055,0,0,0,47108,0,0,34192,0,0,0,0,145191,0,0,0,0,38667,115310,117802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31037,24323,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57121,0,0,0,0,0,0,0,0,0,0,56945,0,0,0,0,0,0,0,0,0,0,0,54507,0,0,0,0,0,0,0,0,0,0,236004,0,0,0,0,0,0,120964,0,0,0,0,107945,0,0,0,0,59883,113964,145479,0,0,0,0,0,0,0,23026,0,0,0,0,71100,0,0,0,0,0,58176,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80257,0,0,0,0,0,0,0,0,0,0,42304,0,0,0,0,0,0,34596,0,76462,0,0,0,0,0,0,0,0,0,0,0,0,0,189521,0,0,0,66109,0,0,71551,0,0,0,0,69608,0,0,0,0,69927,100000,74420,0,0,0,0,0,0,0,0,0,0,0,0,70766,0,0,0,0,66683,64435,0,0,0,0,0,22629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34632,0,0,51895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115220,0,0,0,39035,0,0,46281,0,0,0,0,176075,0,0,0,0,75037,94876,128009,0,0,0,0,0,0,0,0,0,0,0,0,103363,0,0,0,0,79187,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27770,0,0,0,25320,0,0,0,0,0,0,0,0,27773,0,0,0,0,92607,0,0,0,0,0,0,166079,0,0,0,0,143822,0,0,0,0,28235,130624,74156,0,0,0,0,23290,0,0,0,0,0,0,0,0,0,0,0,0,24804,46841,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25651,0,0,0,51537,0,0,0,0,0,0,0,0,41181,0,0,0,0,0,0,0,0,43016,42554,99448,0,0,39843,0,0,0,0,0,0,0,0,0,0,168547,0,0,0,22305,0,0,165986,0,0,0,0,145116,0,28854,0,0,0,110131,29770,0,0,0,0,29858,0,0,0,0,0,0,0,92274,0,0,0,0,0,47703,0,0,0,0,0,0
0,0,0,0,0,27897,0,0,0,0,0,0,0,0,0,0,0,103158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34527,0,26157,0,0,0,0,0,0,0,0,0,0,0,0,0,104661,0,0,0,30402,0,0,145046,0,0,0,0,101853,0,0,0,0,0,79054,72550,0,0,0,0,32947,0,0,0,0,0,0,0,0,0,0,0,0,34693,96076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,45708,0,0,0,123540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129046,0,0,0,0,21749,0,0,0,29504,0,0,0,0,161549,0,0,0,0,0,0,89295,0,0,0,0,63875,0,0,0,0,0,73794,91855,0,0,0,0,55058,0,0,0,0,0,0,0,40463,0,0,0,0,74323,74740,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56321,0,0,0,0,0,0,0,0,0,0,26485,0,0,0,0,0,0,0,0,0,23172,0,65450,0,0,0,0,0,0,0,0,0,0,113660,0,0,0,42634,0,0,43476,0,0,0,0,54128,0,0,0,0,0,70609,0,0,0,0,0,91826,0,0,0,0,0,0,0,0,0,0,0,0,32278,111000,0,0,0,0,0,0
21577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24280,0,0,0,58721,0,0,0,0,0,0,0,0,0,0,0,0,0,91261,0,0,0,53420,0,0,112375,0,0,0,0,74012,0,0,0,0,32848,74526,49408,0,0,60656,0,102146,0,0,0,0,0,0,0,32890,0,0,0,0,30596,175191,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26684,0,0,0,186415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21353,132245,0,0,0,0,0,0,0,0,0,0,0,0,0,78035,0,0,0,75723,0,0,88561,0,0,0,0,35068,0,0,0,0,0,55855,94395,0,0,0,0,81546,0,0,0,0,0,0,0,32888,0,0,0,0,76208,176487,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,94199,0,0,0,224033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116087,0,59857,0,41202,0,0,63912,0,0,0,0,0,0,0,0,0,27474,120642,0,0,0,130515,0,0,101670,37305,0,0,0,80760,0,0,0,0,0,34818,84447,0,0,0,0,117297,0,0,0,0,0,0,0,84979,0,0,0,0,71385,164554,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41505,0,0,0,0,72942,0,0,0,172986,0,0,0,0,0,0,0,0,0,0,25009,0,0,0,0,35969,0,48823,0,61764,0,0,58159,0,0,0,0,0,0,0,0,0,0,138469,0,0,0,135948,0,0,94531,0,0,0,0,0,0,0,0,0,0,77108,115597,0,0,30732,72722,94086,0,0,0,0,0,0,0,101004,0,0,33466,0,0,172884,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,44120,0,0,0,166486,0,0,0,0,0,0,0,0,0,0,29505,0,0,0,0,125313,0,48271,0,66749,0,0,50402,0,0,0,0,0,35256,0,0,0,0,120162,0,0,0,41754,0,0,95723,0,0,0,0,22901,0,0,0,0,0,87580,76169,0,0,22330,56556,102586,0,0,0,0,0,0,0,53475,0,0,0,0,0,166645,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28488,0,0,0,143141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92977,0,69399,0,77676,0,0,37491,0,0,27989,0,0,0,0,0,0,0,75730,0,0,0,70383,0,0,0,0,0,0,0,75229,0,0,0,0,0,63489,118706,0,0,0,87000,108361,0,0,0,0,0,0,0,51612,0,0,36634,0,65704,145772,0,0,0,0,0,0
0,0,0,0,0,0,0,0,33975,0,0,0,0,0,0,0,0,196827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162645,0,30112,0,0,0,0,67008,0,0,0,0,0,0,0,0,0,0,116136,0,47469,0,56846,0,0,0,0,0,0,0,59071,0,0,0,0,0,92371,48092,0,0,0,51742,139968,0,0,0,0,0,0,0,0,0,0,42777,0,71482,221438,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32490,0,0,23284,0,0,0,0,0,207491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140229,0,50436,0,0,0,0,33866,0,0,0,0,0,0,0,0,0,0,112331,0,0,0,101008,0,29748,39331,0,0,33713,27680,76024,0,0,0,0,0,147816,0,0,0,0,135919,172707,0,0,0,0,0,0,0,69370,0,0,0,0,30041,133254,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45345,0,0,0,0,74425,0,0,0,138168,0,0,49567,0,0,0,0,0,0,0,0,0,0,0,0,158221,0,67639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40961,0,40977,20051,26908,0,105813,102272,0,0,0,0,39048,0,0,0,0,0,28097,0,0,0,0,98119,147688,0,0,0,0,0,0,0,0,0,0,0,0,0,163322,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28376,0,0,0,0,132320,0,0,0,134396,0,0,83340,0,0,0,0,0,0,0,0,0,0,0,0,213248,0,104139,51821,0,0,0,78783,0,0,0,0,0,0,0,0,0,0,125589,0,0,0,0,0,0,30591,0,0,0,0,39997,0,0,0,0,0,58044,49099,0,0,0,149036,141821,0,0,0,0,0,0,0,0,0,0,32599,0,39209,93753,0,0,27874,0,0,0
0,0,0,0,0,0,0,0,94091,0,0,0,54898,90219,0,0,0,165708,0,0,43571,0,0,0,0,0,0,0,0,0,0,0,0,188257,0,68488,0,22605,0,0,33707,0,0,0,0,0,0,0,0,0,0,111091,0,0,0,44790,0,93320,101045,0,0,0,0,0,0,0,0,0,0,90008,49041,0,0,0,93742,154273,0,0,0,0,0,0,0,0,0,0,65788,0,94151,135385,0,0,0,0,0,0
32986,0,0,0,0,43359,0,0,100982,0,0,0,44704,150817,0,0,0,202810,0,0,58765,0,0,0,0,0,0,0,0,0,0,0,0,170227,0,67397,0,0,0,0,30529,0,0,36584,0,0,0,0,0,0,0,62699,0,74979,0,0,0,104883,0,0,27170,0,0,51809,0,0,0,0,0,56359,26727,0,0,0,116582,88224,0,0,0,0,0,0,0,46497,0,0,29666,0,34541,148994,0,0,25170,0,0,0
28844,0,0,0,0,33413,0,29687,35446,0,0,0,30803,114328,0,0,0,229460,0,0,45974,0,0,0,0,0,0,0,0,0,0,0,0,202570,0,70378,0,47614,0,0,0,0,0,26729,0,0,0,0,0,0,0,35249,0,34428,0,0,0,87462,47897,0,0,0,0,60261,0,0,0,0,0,70728,0,0,0,0,38823,66441,0,0,0,0,0,0,0,0,0,0,0,0,31429,68091,0,0,0,0,0,0
0,0,0,0,25610,26121,0,0,86563,0,0,0,82452,145405,0,0,0,156171,0,0,33033,0,0,0,0,0,0,0,0,0,0,0,0,174720,0,55033,0,28973,0,0,56355,0,0,72112,0,0,0,0,0,0,0,55501,0,37737,0,50800,0,97871,0,0,0,28390,0,0,0,0,0,0,0,0,60113,0,0,0,124299,105907,0,0,0,0,0,0,0,56419,0,0,47410,0,0,209399,0,0,0,0,0,0
0,0,0,0,0,72239,0,49135,86344,0,0,0,98645,147773,0,0,0,182271,0,0,51865,0,0,0,0,0,0,0,0,0,0,0,0,204367,0,43554,23207,0,0,0,65606,0,0,89981,0,0,0,0,0,0,0,55211,0,24307,0,0,0,78866,0,0,0,0,0,0,0,0,0,0,0,60092,0,0,0,0,78144,197616,40683,0,0,0,0,0,0,47424,0,32913,56784,0,49512,182937,0,0,73546,0,0,0
0,0,0,0,0,46742,0,0,80450,0,0,0,73271,82109,0,0,0,169435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186458,0,0,0,0,0,0,0,60514,0,23372,0,0,0,0,0,0,0,75914,0,29563,0,0,0,132553,28323,0,0,0,0,0,0,0,0,0,0,50086,92231,0,0,0,40014,111846,0,0,0,0,0,0,0,74651,0,26580,49414,0,79994,179761,0,0,58871,0,0,0
0,0,0,0,0,98508,0,0,98621,0,0,0,89005,134778,0,0,0,154048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210394,0,77256,62682,97625,0,0,0,55849,0,23781,0,0,0,0,0,0,0,48377,0,0,0,0,0,143530,0,45782,0,0,0,56066,0,0,0,0,0,21148,47712,0,0,0,0,138452,0,0,0,0,0,0,0,71906,0,0,48588,0,76691,134632,0,0,28065,0,0,0
0,0,0,0,0,29139,0,0,121905,0,0,0,52567,77325,0,0,0,76305,0,0,0,0,0,0,0,0,0,0,23548,0,0,0,0,132184,0,60076,0,51208,0,0,0,0,0,63428,0,0,0,0,0,0,0,67329,0,48026,0,0,0,94725,73002,95255,0,0,0,0,0,0,0,0,0,0,52606,0,0,0,47026,110012,37799,0,22686,0,0,0,0,0,0,26917,48037,0,72235,140814,0,0,134895,0,0,0
0,0,40583,0,0,53093,0,0,88040,0,0,0,178878,100656,0,0,0,103356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102622,0,54799,0,39485,0,0,0,0,0,91221,0,0,0,0,0,0,0,40103,0,0,0,0,23270,86498,0,80419,0,0,0,37700,0,0,0,0,0,0,72303,0,0,41442,0,193518,31663,0,0,0,0,0,0,61283,0,23794,28440,0,80527,95596,0,0,28436,0,0,0
0,0,0,0,23833,61208,0,0,28974,0,0,0,118375,142610,42119,0,0,132512,0,0,0,0,23795,0,0,0,0,0,0,0,0,0,0,49270,0,52405,0,49321,0,0,0,56509,0,59534,0,0,0,0,0,0,0,0,0,0,0,0,0,141174,0,46411,0,0,0,31404,0,0,0,0,0,0,0,0,0,29248,0,122228,0,0,23440,0,0,0,0,69095,0,23142,61065,0,55827,178519,0,0,86296,0,0,0
23478,0,34489,0,116484,0,0,0,0,0,0,0,134663,75243,0,0,0,40916,0,0,0,0,0,0,0,0,45613,0,0,0,0,0,0,150101,0,70226,0,86139,0,0,0,0,0,55163,0,0,0,0,0,0,0,58265,0,0,0,0,0,124246,82927,0,0,0,0,24647,0,0,0,0,0,0,0,0,0,0,0,203021,27985,0,0,0,0,0,0,33284,0,34777,0,0,69387,173684,0,0,34497,0,0,0
0,0,0,0,24920,0,0,0,0,33912,0,0,140493,66084,30474,0,0,0,0,0,0,0,0,0,0,0,29462,0,0,0,0,0,0,83026,0,41279,0,49351,0,0,0,22669,0,0,0,0,0,0,0,0,0,59801,0,0,0,0,0,123446,0,149846,0,0,0,96746,0,0,0,0,0,71173,97708,0,0,0,30497,186478,87005,0,24100,0,0,0,0,50772,0,35448,0,0,56976,207166,0,0,43408,0,0,0
0,0,27819,0,59835,24418,0,0,0,0,0,0,138785,77762,33505,0,0,31137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104023,0,76550,0,78735,0,0,0,58382,0,48350,0,0,0,0,0,0,0,0,0,0,0,0,26381,40030,38004,224117,0,0,29499,0,0,0,0,0,0,54454,112888,0,0,0,0,186905,53239,0,31401,0,0,0,0,81209,0,0,0,0,102588,183083,0,0,58951,0,0,0
0,0,0,0,29758,0,0,0,0,23867,0,0,94801,98237,91935,0,0,0,0,0,0,0,22766,0,0,0,28914,0,0,0,0,0,0,63891,0,69294,0,130707,0,0,0,0,0,72649,0,0,0,0,0,0,0,0,0,0,0,25595,66326,92181,81889,160082,0,0,58607,0,0,0,0,0,0,0,149135,0,0,0,0,192801,33201,0,0,0,0,0,0,88447,0,112383,0,0,137839,123136,0,0,97769,0,0,0
0,0,0,0,64728,0,0,0,0,0,0,0,87434,146716,79829,0,0,0,0,0,0,0,0,0,0,0,23907,0,0,0,0,0,0,127928,0,112981,24079,93419,54141,0,0,0,0,24603,0,0,0,0,0,0,0,0,0,0,0,0,0,120685,96957,230508,0,0,75044,33585,0,0,0,0,0,0,126725,0,0,0,0,196821,55980,0,0,0,0,0,0,52947,0,0,0,0,46437,175993,0,0,82589,0,0,0
0,0,22498,0,49912,39609,0,0,0,0,0,0,53508,87410,61850,0,0,0,0,0,0,0,0,0,0,0,31806,0,0,0,0,0,0,36743,0,84532,0,113800,78045,0,23690,38809,0,0,0,0,0,0,0,0,0,30720,0,0,0,0,43524,142024,79724,236710,0,0,74444,30793,0,0,0,0,0,0,187640,0,0,0,0,363830,32732,0,0,0,0,0,0,127758,0,69703,0,0,43738,124656,0,0,66372,0,0,0
0,0,0,0,83469,29192,0,0,0,0,0,0,63449,101990,99724,0,0,0,0,0,0,0,0,0,0,0,70410,0,0,0,0,0,0,98960,0,94111,0,169755,67401,0,0,0,0,28506,0,0,0,0,0,0,0,95891,0,0,0,29415,31245,111880,24080,224749,0,0,56999,43294,0,0,0,0,0,0,189461,0,0,35636,0,198924,49494,0,0,0,0,0,0,75797,0,68212,0,0,74035,206626,0,0,62655,0,0,0
0,0,36201,0,84836,0,0,0,0,23417,0,0,107906,170012,88301,0,0,0,0,0,0,0,0,0,0,0,43460,0,0,0,0,0,0,57620,0,75988,0,156594,52913,0,43954,28888,0,0,0,0,0,0,0,0,0,89188,0,0,0,0,0,130410,22923,185247,0,0,88345,28947,0,0,0,0,0,31167,199071,0,0,0,0,242087,69067,0,0,0,0,0,0,38964,0,60592,0,0,111304,171630,0,0,110338,0,0,0
