Spot_10,Spot_12,Spot_13,Spot_14,Spot_15,Spot_17,Spot_18,Spot_19,Spot_20,Spot_22,Spot_23,Spot_24,Spot_25,Spot_26,Spot_27,Spot_29,Spot_31,Spot_32,Spot_33,Spot_35,Spot_36,Spot_37,Spot_38,Spot_39,Spot_40,Spot_42,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_51,Spot_52,Spot_54,Spot_55,Spot_56,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_62,Spot_65,Spot_66,Spot_67,Spot_69,Spot_70,Spot_71,Spot_72,Spot_74,Spot_75,Spot_77,Spot_78,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_85,Spot_86,Spot_87,Spot_88,Spot_90,Spot_92,Spot_93,Spot_94,Spot_95,Spot_96,Spot_97,Spot_100,Spot_101,Spot_103,Spot_104,Spot_105,Spot_107,Spot_108,Spot_109,Spot_110,Spot_138,Spot_147,Spot_168
107066,0,125207,0,52346,69100,114326,103992,127805,95969,145479,78290,54815,119446,101118,110159,79513,86677,57292,26958,96765,84934,139603,113839,22825,62304,102379,119472,96844,0,0,126839,129572,84871,52792,54334,31584,91662,69612,115818,93156,107408,87565,92601,109589,62127,84654,106577,106304,58891,85237,104750,98068,106598,90101,86424,64992,151990,110492,102094,0,44276,0,79273,66212,133440,0,109815,84557,59345,168429,0,60706,68560,104273,127088,165972,29629,81608,111082,116300,59530
78351,0,57971,0,45931,66645,98158,70176,81983,106119,160125,38484,23838,71368,98772,79982,109416,111422,104479,20694,92502,77861,140864,85235,23390,51956,104894,132216,96226,0,13680,106006,80129,105403,56313,48150,61881,82119,102905,117877,86560,112776,87448,103503,86705,41577,95579,120243,93642,41777,57125,71687,117087,98575,117434,62470,66092,158996,108513,107317,0,65195,0,110210,29721,114804,25242,106248,81102,55098,160111,0,90112,45105,104768,155264,168412,35914,117921,120528,148917,95377
108302,0,99754,0,80154,53104,115494,185334,106800,89317,118602,94450,57293,104237,96402,103270,110305,96060,74856,0,106023,56986,152819,68764,42843,58901,104404,96821,107360,0,0,125087,54203,127434,0,37551,29717,109670,105074,111741,64943,136096,77932,109341,90593,49237,87280,78077,88003,44821,72290,91099,95948,62009,103896,52685,71931,160571,73338,80330,0,46007,0,120922,96048,136591,11420,101807,57175,68415,190695,0,85502,66513,102509,134203,188829,34336,71698,200567,145078,107882
108300,0,92396,0,50124,76016,68992,133726,137573,74997,119492,84208,74855,97355,80316,65366,88134,106657,83686,0,108838,25718,86934,105567,45463,55488,105172,107492,81804,0,0,105933,112945,127616,51285,20100,51063,75829,112462,92930,40677,110465,71743,79277,44347,83429,104700,113662,90190,58306,97146,77971,104616,84377,94677,44788,108047,179783,107481,83675,0,37326,0,99259,43275,122340,0,111059,78365,41124,150209,0,88438,60794,107784,164953,118429,19537,109378,152299,156578,65048
69289,0,80377,0,26771,39759,70270,146525,123300,91576,125946,93431,79099,140857,107050,69756,90394,107421,111690,33021,112109,74523,123869,102546,34099,73951,90918,117479,73658,0,47563,82805,69130,131067,32104,52304,42410,66937,85808,95753,90945,122079,65005,92951,80036,42967,93988,140430,127960,54945,98671,80830,89300,78595,94425,48715,56956,170108,99052,75686,0,28330,0,94631,62075,117663,19983,105078,83045,80294,159464,0,74022,42862,100056,139715,155132,29559,41047,142572,175964,94743
68642,0,87188,49329,63742,85100,79679,131429,123464,88136,133158,80340,57508,89091,116676,84108,74250,85274,68973,0,154515,74051,110926,97583,50794,84621,114201,96300,89000,0,24432,88063,114016,99222,33816,88529,37250,93544,102062,135264,79813,131093,52441,67480,77259,55754,93458,64074,86677,32090,70927,113366,135521,82532,85405,60604,67861,179866,140596,71013,0,36383,0,47892,59082,111302,0,109181,64311,62606,150076,0,71084,74474,73414,161295,126869,18002,96063,141432,175250,100551
81935,0,105917,0,75686,56433,132330,134425,147853,67099,109662,94836,56719,113318,99646,68888,100321,97549,96574,0,92839,117223,100359,109534,45000,62698,86897,113303,103054,0,21357,115705,114852,115310,38110,64791,59423,104206,111551,120235,95031,122097,68302,78400,86565,56916,109954,106085,86534,43588,67855,78068,139359,64415,109000,50490,76677,137247,86789,97995,0,37111,0,84693,56714,114560,45245,99656,95216,76984,142625,0,70013,62224,129839,142237,167123,0,62689,153591,173207,131543
75379,0,96790,39442,97930,68951,66037,158684,83183,125022,104771,117871,57103,88284,82440,71907,110680,113808,54254,33512,135066,84972,93898,81424,48580,70289,98275,92534,79220,0,0,116414,131372,122484,48914,80237,49568,101518,120592,91781,81001,137231,55112,100089,68611,55394,112858,115839,81272,57701,89476,105271,180461,56321,104120,43797,44500,175036,82377,96720,0,42416,0,101120,75069,110615,32149,84823,109676,68801,120013,0,90807,53254,133777,166918,141137,44797,104119,140792,141525,82285
117223,0,89916,0,27935,32357,65161,78503,92584,125180,151146,102155,104981,133676,96579,92285,80172,96258,78063,47692,117570,108900,118855,91319,51412,63332,71877,70763,65558,0,0,82351,97887,109022,51828,48289,62258,46880,137479,103012,77359,98350,41240,72500,106824,52772,166431,113210,82445,61296,84806,81077,102917,95625,120420,89681,55710,166203,71137,86020,0,51277,0,113750,49098,118348,23677,128163,108901,59485,146146,0,97819,38712,101984,135534,125984,29074,87837,139100,152770,62011
83669,0,51085,0,43076,0,78505,160819,127548,89458,146028,76858,47481,101209,75964,76407,97823,108605,110413,0,97819,92519,78417,99544,34604,69926,79013,64831,69208,0,19991,89044,119507,133326,33864,68809,0,79949,114238,98412,115870,124219,69493,113025,76473,52688,104158,107058,145048,72877,76086,110420,117773,83596,136988,49079,91210,170318,82288,70318,0,81264,0,86888,64181,104871,26938,112806,142168,50270,170907,0,99416,90744,80135,122343,126539,38769,81421,130145,147563,102249
