Spot_10,Spot_11,Spot_12,Spot_13,Spot_14,Spot_16,Spot_17,Spot_18,Spot_19,Spot_20,Spot_21,Spot_22,Spot_23,Spot_24,Spot_25,Spot_26,Spot_28,Spot_29,Spot_31,Spot_32,Spot_33,Spot_34,Spot_35,Spot_37,Spot_38,Spot_39,Spot_40,Spot_41,Spot_43,Spot_44,Spot_45,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_51,Spot_52,Spot_54,Spot_55,Spot_56,Spot_57,Spot_59,Spot_60,Spot_61,Spot_62,Spot_63,Spot_65,Spot_67,Spot_68,Spot_69,Spot_70,Spot_71,Spot_72,Spot_73,Spot_76,Spot_77,Spot_78,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_84,Spot_86,Spot_87,Spot_88,Spot_89,Spot_90,Spot_91,Spot_92,Spot_93,Spot_94,Spot_95,Spot_97,Spot_98
0,21887,0,128881,15675,87791,95336,42632,119350,0,0,12644,0,84767,0,0,79188,11985,22092,96220,33715,0,62903,49247,0,92433,47019,15762,29045,108584,42833,103910,0,38738,73521,94958,115460,0,0,35625,23137,71962,0,0,0,0,32549,0,44512,99807,70838,56861,111356,34883,0,0,103057,0,0,50712,43037,0,123318,35938,0,106303,0,94478,110373,0,55622,69941,84991,34370,36039,105600
0,0,0,150568,62202,98095,108737,39310,84821,0,25075,0,0,139372,0,0,91366,19509,40830,94389,22966,0,74562,23605,0,97079,46079,47255,38220,144255,54501,110470,0,42330,43846,94229,111099,0,17243,31194,33849,37835,10048,48445,0,0,38642,0,37140,113767,73785,78837,109929,18546,0,0,83092,0,0,59564,19206,0,104902,24836,0,95326,0,66670,74220,0,44891,110048,32021,15883,56008,84093
0,31170,0,141680,31973,116087,105725,54738,142630,0,44784,0,0,64773,0,0,74790,0,28079,78818,21519,0,75080,27092,0,84007,34099,42931,20121,139742,48549,83817,0,18047,81598,157759,160440,0,0,31229,0,64712,0,21592,0,0,20015,0,24624,102352,61917,77343,75671,49250,0,0,99347,0,0,87197,20007,0,114245,38454,0,128305,0,97022,103476,0,55473,145511,36077,53042,31173,83443
0,39658,0,149043,57799,116915,123119,38316,100656,0,23209,22649,0,89148,0,0,95647,26028,12937,65189,38148,0,55533,25685,0,138632,38785,39746,24728,141679,89288,110130,0,26040,62269,154900,78584,0,0,30930,0,41276,0,18504,0,0,32765,0,73436,105536,80786,88162,103304,52925,0,0,93422,0,0,50099,20713,0,71454,35257,0,163307,0,78590,117363,0,36347,93992,43237,32602,23671,147149
0,0,0,188028,38200,83736,106513,37459,120807,0,16426,33264,0,82326,0,0,85687,17003,28733,76804,31475,0,57669,39607,0,105479,59150,36003,24361,161751,41017,130130,0,37184,82063,96977,106222,0,0,20441,0,47715,0,35888,0,0,50995,0,66926,103834,78446,59765,98014,18956,0,0,96576,0,0,41088,44506,0,94836,30559,0,127130,0,73865,91633,0,73347,115546,73368,16152,84484,84255
0,19687,0,148459,28463,86034,78816,63041,141027,0,0,13512,0,114446,0,0,105502,21670,33738,63881,13294,0,45422,38743,0,62260,36757,49809,43585,137314,31655,122205,0,0,73813,125919,104931,0,0,36918,0,50987,0,20452,0,0,24644,0,50912,150455,85410,71085,104500,31723,0,0,102074,0,0,12307,23349,0,98439,18222,0,116813,0,86716,90736,0,42853,118225,39680,32005,55771,107925
0,30030,0,117730,34912,80004,88574,46709,148310,0,0,44395,0,120272,0,0,123120,0,39183,111304,21262,0,63189,36436,0,77794,37554,31247,53158,121601,57496,76243,0,13658,58314,105780,78280,0,0,43995,0,31840,0,37940,0,0,27270,0,56751,141555,105366,103914,110205,45170,0,0,66993,0,0,72249,58052,0,81726,17408,0,120409,0,91413,79897,0,34135,121131,92490,17553,45860,85027
0,0,0,108816,32712,63448,96617,68513,126188,0,30043,11620,0,192679,0,0,99652,45052,35775,62267,0,0,87370,45279,0,92836,37848,25822,0,127893,68015,94177,0,15758,88232,113803,78400,0,0,17714,0,44670,0,36398,0,0,24361,0,85660,114544,107509,84031,84826,0,0,0,52297,0,0,57303,55913,0,106171,13207,0,129873,0,64950,51969,0,35695,131122,39906,32033,55647,131497
0,32005,0,151678,37718,54101,64876,44338,147560,0,0,27514,0,98194,0,0,90245,24654,39709,72113,11835,0,78983,33202,0,59777,56827,50181,35129,130839,51990,116577,0,10959,57142,85384,69110,0,0,16871,0,23224,0,17252,0,0,44157,0,48194,139724,83509,72105,66895,38501,0,0,119117,0,0,31986,24596,0,93797,25780,0,122448,0,83272,43051,0,30117,130628,52871,15617,45064,127703
0,16007,0,113744,23951,42789,91172,53797,152220,0,25156,49126,0,86529,0,0,129946,37891,37957,76463,12206,0,65882,46052,0,78222,33101,37870,0,101473,56172,115888,0,23208,57758,94115,68981,0,0,0,0,62245,0,17337,0,0,30895,0,69491,60997,91168,75408,57590,0,0,0,90579,0,0,52679,33947,0,61924,0,0,149408,0,68972,70385,0,36430,129598,59453,43982,30410,97519
0,33698,0,159005,53883,85930,110621,71739,140978,0,25038,29666,12553,133848,0,0,115142,25356,47084,89346,11835,0,96510,49592,0,96187,37451,35745,32229,122478,46044,105479,0,34461,44587,67989,55222,0,0,19494,0,41693,0,21292,0,0,47529,0,49707,132697,110924,82767,53824,43610,0,0,90111,0,0,41032,51314,0,87708,0,0,103317,0,56683,71116,0,49707,154596,57365,25243,44918,104043
0,19652,0,124334,52272,89689,105596,68676,159740,0,42690,38874,0,171285,0,0,135174,27526,24248,75671,16388,0,63464,38655,0,113153,56095,24204,25342,104775,64138,55544,0,30957,70885,62780,72802,0,0,61123,0,44209,0,18122,0,0,43325,0,60044,155270,89115,82361,57165,59101,0,0,107192,0,0,25967,31891,0,61715,29869,0,124201,0,66531,32170,0,29247,145589,39618,27374,29911,104666
0,44316,0,93761,25447,89069,125172,39954,130822,0,11888,65257,0,127236,0,0,73635,51773,45925,75995,22594,0,86511,62518,0,105341,49869,42701,25623,76694,31586,106227,0,16281,84941,103215,40715,0,15424,11115,0,27804,0,23740,0,0,52883,0,56128,163079,137081,113336,54729,40946,0,0,90809,21189,0,71589,51175,0,81018,0,0,140597,0,77806,93683,22990,73518,163043,19006,46002,33672,90897
12762,43433,0,105807,64316,88587,125753,42343,118932,0,11835,48329,0,133892,0,0,137442,12624,46188,90494,33148,0,53149,33944,0,78450,16007,23294,0,126073,25532,96836,0,0,50703,79757,47154,0,25944,0,0,26789,0,25824,0,0,59891,0,41677,108464,112285,86961,39525,45103,12022,0,108168,16986,0,24021,45083,0,95080,0,0,124210,0,75260,88797,33568,32448,128789,26804,31094,52123,76253
0,27656,0,124904,39938,77437,125033,33540,102249,0,0,37997,0,127966,0,0,123023,55500,48621,76724,19533,0,92909,29018,0,80896,49061,22067,24310,124823,48960,93221,0,32505,48356,35946,38033,0,0,28294,0,0,0,0,0,10751,56442,0,28210,113906,92498,141804,31376,31468,13408,0,106538,0,0,27211,40221,0,84569,17975,0,118083,0,92939,69411,60176,37877,195847,32143,31434,59376,71380
0,44248,0,133238,42874,115538,148086,49431,126048,0,19110,52116,0,109841,0,0,115931,60292,61230,77699,37538,0,51167,59905,0,87677,30572,46219,28976,88377,48348,127588,0,32620,38036,62417,55697,0,18592,0,0,47932,0,26473,0,0,46885,0,57765,110542,120547,108511,40728,36731,0,0,125199,18958,0,15907,41317,0,95596,0,0,149833,0,75006,94555,36508,38103,120885,29334,46057,51260,70084
0,42394,0,134494,29364,124515,86887,53461,158863,0,31975,52114,0,119209,0,0,75173,26294,54394,96297,40508,0,79057,53083,0,79366,23846,44188,0,83072,41909,92889,0,55067,53758,81303,33791,0,0,20738,0,36389,0,0,0,0,36114,0,38052,85677,99470,116873,51233,45781,0,0,103245,42996,0,69446,73843,0,87023,16079,0,169630,0,63915,92278,30725,63146,154257,0,11376,41638,41472
12445,26762,0,89511,41027,81845,96975,56031,119116,0,26532,33334,0,143190,0,0,89403,52423,36608,74698,32928,0,85442,53565,0,56842,20161,20744,29704,86885,74277,114662,0,14142,12681,37891,27686,0,22410,30059,0,53954,0,0,0,0,37817,0,61204,102030,104103,130904,45880,27160,0,0,79935,0,0,110696,84879,0,56285,27718,0,69571,0,72212,87207,40197,45713,140972,55612,27856,26485,31122
25272,0,0,126891,39745,132359,137603,27310,90246,0,11426,41949,0,168367,0,0,90586,39357,62573,81589,17619,0,72129,35450,0,85348,0,40824,13349,80708,44690,107082,0,49258,26344,90956,43519,0,17721,46452,0,33130,0,0,0,0,63404,0,37575,107116,82557,129499,23319,26263,0,0,84715,14785,0,85256,50187,0,105216,30580,0,115450,0,68647,92696,30533,46146,166339,21803,24439,0,48021
23892,0,0,110972,32678,97419,108126,58011,109756,0,28048,52683,0,153709,0,0,80632,51604,82493,86264,24651,0,57389,76636,0,113903,0,33848,11879,80645,70665,107842,0,57461,43237,20526,63111,0,29447,0,0,30141,0,23151,0,0,48988,0,74754,80724,58422,97207,44003,63056,0,0,29580,19075,0,66192,64580,0,65388,19096,0,84713,0,80685,103362,31677,38808,111112,42972,51805,51980,33286
37781,46201,0,99233,41246,68863,119663,55799,129434,0,18101,41343,0,175262,0,0,121221,33226,39073,58606,23832,0,90298,59176,0,107624,0,19372,18860,104571,36425,113916,0,48886,35912,44033,53136,0,0,49958,0,31714,0,41022,0,0,60547,0,42757,113910,63085,84509,34049,51181,0,0,101782,22989,0,91464,77061,0,84250,22630,0,85556,0,81563,75545,33228,40563,147436,25677,0,43577,26564
26704,0,0,112073,16888,103905,123676,44933,124203,12228,14421,45353,0,130975,0,0,110039,32297,21771,84744,27140,0,65216,34151,0,72339,0,18907,11929,83907,55347,103006,0,33152,12316,52274,29234,0,10336,46702,0,0,0,46474,0,0,26920,0,73523,93265,66289,114547,38157,52945,0,0,74875,10806,0,91112,63326,0,70972,26116,0,88763,0,88323,116926,51208,47795,136795,28927,41134,31139,14029
45495,35560,0,104683,40444,144628,132101,58627,137699,19494,25748,40906,0,99616,0,0,107757,0,64463,106310,11928,0,91850,58475,0,95243,0,36637,15275,111810,31286,102139,0,64485,0,37782,17277,0,0,30813,0,0,0,35172,0,0,52060,0,82140,84803,90997,126816,52194,43185,0,0,90102,0,0,87480,51389,0,112627,25299,0,84652,0,53759,94686,60485,64743,133672,65498,24020,17145,19196
63237,50670,0,94086,28545,105743,87110,36149,119794,30304,57767,30418,0,90107,0,0,71694,12194,65397,95172,29494,0,92298,82297,0,71948,0,52632,10552,74224,48460,86519,0,43102,0,83955,46518,0,0,22567,0,38900,0,44458,0,0,38470,0,53438,60992,65869,107150,14738,38112,0,0,119734,30324,0,72392,53412,0,83050,42949,0,53876,0,68585,92875,20111,26521,142181,26137,33018,38211,27567
74737,23403,0,104865,26449,106912,89154,41592,94151,63653,42178,51870,0,98417,0,0,111808,0,44967,126048,36343,0,102427,42580,0,91921,0,16079,49085,71704,78697,114017,0,57168,0,26530,56602,0,10462,32914,0,41348,0,46265,0,0,35155,0,75657,56607,76459,132216,48336,49424,0,0,70024,37062,0,103075,36515,0,45748,40596,0,59485,0,86360,85666,43255,51578,158198,27810,30597,46943,30192
58666,16040,0,138342,40457,125502,134574,70339,99011,46297,0,26245,0,126418,0,0,86002,10981,45388,114896,22505,0,101892,61672,0,114905,0,0,35097,135307,61248,141792,0,0,0,42363,43201,0,0,34825,0,50336,0,19108,11780,0,51219,0,78754,67371,60934,115631,12958,37011,0,9882,114682,26096,0,64713,16598,0,42143,50975,0,48710,0,87082,93973,41449,64601,102637,32388,26265,47283,10939
77641,0,0,120749,51367,89529,109622,67956,141388,56081,12052,51053,0,90664,0,0,94680,0,75352,111354,31152,0,105612,43531,0,106683,0,32056,24101,117004,34998,80840,0,43925,0,36886,34654,0,0,43195,0,49908,0,57233,23678,0,23770,0,52437,63475,95870,88289,24280,54388,0,0,140942,22106,0,56401,31982,0,41363,0,0,83389,0,82903,132585,92363,78665,69428,35837,15388,31995,16775
64499,33395,0,133332,43133,73072,129409,86219,76555,69722,45506,49708,0,97596,0,0,85385,0,40970,130205,16749,0,91479,38507,0,97577,0,22688,41640,90845,51923,57832,0,64126,0,46688,34675,0,0,24629,18981,42389,0,39684,0,0,15314,0,59594,71044,90729,86690,39869,43233,0,0,105922,21280,0,93585,46466,0,90927,23800,0,47913,0,84994,106193,62566,60867,132044,53457,25311,59473,37609
76403,19776,0,127402,43534,75815,125291,44546,105534,59240,39295,55213,0,120405,0,0,91074,12490,51267,73515,40639,0,94360,58102,0,104058,0,24738,44337,99076,63300,84129,0,88141,0,45658,35646,13742,0,23933,0,56907,0,42055,0,0,39127,0,31468,57973,110027,94753,28693,30366,10417,0,29978,18516,0,69184,0,0,110199,39193,0,59466,0,100944,139829,63094,57896,103244,49526,39006,25885,14982
91313,15773,0,105730,41971,99062,106646,55939,126475,22454,10101,66930,0,147878,0,0,52336,32072,52380,109071,13913,0,127062,55972,9536,103998,0,34723,16494,142021,47244,43982,0,40060,0,64879,42569,24721,0,45501,0,42281,0,0,15677,0,0,0,50286,62530,97452,141618,50430,29943,0,0,92142,0,0,92842,25410,0,99961,38291,0,56413,0,71850,125401,47017,52276,94790,14907,37574,54780,15401
121092,0,0,111164,29819,82167,102586,57545,61804,72165,21418,33284,0,115638,0,0,90397,40281,82463,71528,14287,15258,144563,42653,0,57541,0,22277,20293,178071,50143,29662,0,68363,0,56425,23108,0,0,30079,19511,75406,0,19786,42004,0,37216,0,49286,47491,102113,83830,49683,36336,0,0,81051,18750,0,62073,0,0,115007,33311,0,40063,0,64071,109282,54559,26575,77655,23904,31898,59226,19161
117560,0,0,81811,16631,108472,110187,54449,84748,56028,14644,49438,0,159405,0,0,91018,27482,61862,74136,37346,0,81423,38399,0,68382,0,10737,54095,134963,88227,62482,0,68479,0,55358,33881,14058,0,13918,34066,55697,0,30218,57718,0,34466,0,72252,48294,85892,97157,15254,45087,0,0,107285,0,0,53882,30392,0,70530,22659,0,61438,0,33982,102979,59818,104396,107914,19686,28557,67976,16114
77686,0,0,103887,46050,132766,79830,57590,37586,71708,34552,41195,0,150253,0,0,89575,10299,21971,81579,48289,0,101922,38331,0,109588,0,53969,46449,121620,59881,41187,0,65604,0,63876,38867,18592,0,28105,45431,58560,0,35770,0,0,32993,0,71445,21245,66120,92366,48330,37935,0,0,108259,10737,0,56770,17583,0,83921,17595,0,57761,0,73542,133949,29214,63139,69412,25398,40098,70602,0
73837,0,0,104792,42475,111527,122808,49643,94069,116814,29131,33394,0,105046,0,0,83116,18260,40062,83406,41211,0,138458,57986,0,97294,0,0,14066,128873,58344,62753,0,69240,0,51373,32276,22740,0,51901,33042,65547,0,49365,18835,0,47373,0,63720,14713,131546,80572,41631,21440,0,0,65595,15688,0,65553,41608,0,86615,36380,0,82655,0,71725,112596,36448,73956,84396,34009,60439,61795,30076
72456,0,0,88978,21556,110651,99603,68126,65595,118155,48565,41382,0,126022,0,0,104261,46367,42528,95617,43151,0,106777,48044,0,102697,0,21279,27777,94257,67523,38927,0,107368,0,24951,21724,33536,0,16373,42714,35714,0,29221,13740,0,30294,0,64532,17969,77154,79147,68395,25017,0,0,59556,11206,0,61579,25036,0,76468,31493,0,64194,0,81695,123590,0,121126,104503,36737,43032,67198,16609
72586,0,0,87873,24557,121169,83167,54668,88642,152903,37737,19884,0,82482,0,0,121638,27097,43802,93778,35888,27089,100432,27737,0,100926,0,10696,19560,163039,42345,29667,18335,64086,0,44489,66346,44749,0,32215,96465,81614,0,25108,47770,0,43707,0,65345,14374,100678,88086,48414,34029,0,0,105423,12709,0,52802,52692,0,70098,41490,0,48010,0,62354,102537,23794,57434,72284,34247,70833,54970,32040
79928,0,0,36580,0,110597,43703,52715,75663,130482,37793,56294,0,103037,0,10891,84811,22369,54644,85517,23143,23783,79795,48984,0,80742,0,0,25527,108179,26943,15936,0,54275,29585,28282,58632,41349,12246,59748,121913,77078,0,42851,30915,0,40127,0,99542,35982,93605,73698,66741,46447,0,0,32134,0,0,66688,55583,0,83974,0,0,73922,0,31085,117571,48835,65352,74700,0,30291,52485,29717
75438,0,0,119204,44638,67664,78513,36513,112990,145196,42665,32020,0,92197,0,0,86703,22726,39262,97593,32614,23986,111423,26251,0,127061,0,0,31360,148458,43009,50784,17863,38603,29091,63990,71890,43763,0,56315,97077,101586,0,50262,43149,0,39616,0,89385,32675,69651,82332,56220,31018,0,0,73476,11017,0,95661,48671,0,109577,42652,0,36447,0,35878,211979,53838,67489,109535,56865,38043,52977,32342
75793,0,0,80079,15010,88168,76074,44899,50680,121049,34088,22020,0,130026,12943,0,106057,54781,53629,59868,12571,25522,85825,33607,0,86934,0,0,28367,109716,58005,72114,0,57346,21260,98672,39189,89141,0,69302,59253,92342,0,38137,32818,0,37088,0,47198,28437,72732,74595,52278,31972,0,0,65058,0,0,113718,27380,0,54310,19791,0,57808,0,53472,126832,33027,99815,84140,0,32207,21171,33699
74820,0,0,95024,0,96999,67862,49480,123871,128493,37360,59315,0,83868,11428,0,110381,52288,68626,99202,27128,28421,93314,51597,0,83729,0,12728,45450,141183,40150,46494,47311,91941,28861,91921,82724,56556,0,48167,106951,110511,0,54084,49135,0,28193,0,91242,61012,97852,82325,84228,35655,0,0,56700,11743,0,55270,77109,0,81968,18505,0,61581,0,54069,144360,45124,103896,103903,30926,51601,47552,9927
74500,0,0,75103,30896,51973,116946,22786,88599,124623,18355,24980,0,146319,25586,0,117790,49557,62246,105145,52540,19876,60915,29934,0,123544,0,20015,52041,125710,28940,47957,26689,62635,17892,101397,98347,53897,0,25907,79960,90321,0,30958,46136,0,32354,0,72245,58784,103641,88579,82712,38520,0,0,81423,0,0,67196,36281,0,85509,0,9323,91527,0,37713,126494,71973,105242,70980,54974,29972,25065,0
91607,17782,0,127793,0,90954,64662,33373,96114,73402,41129,35777,0,115446,20657,0,72536,34998,38109,109281,45911,17956,90731,12811,0,109203,18732,0,20460,104279,18395,60734,34850,66911,34180,30409,66391,66918,0,36375,75387,103428,0,40099,29370,0,45639,0,105113,35070,118321,76380,53963,50298,0,0,107165,13511,0,102841,40984,0,58624,0,0,67693,0,70456,85689,30429,75808,86124,20229,39661,0,10771
73204,17283,0,82759,26384,84251,92405,66070,90330,90042,19509,46937,0,106387,24558,0,87323,40800,35680,118699,0,22732,49566,25213,0,104530,18228,18119,89822,98849,35792,74149,0,116674,35002,69402,66419,67692,13786,23336,96816,75258,0,18860,19829,0,17623,0,68237,64698,130038,109361,68734,34257,0,0,73741,14805,0,55750,61999,0,95188,0,0,103509,0,100420,109846,35169,109813,97255,43648,42130,30830,12892
83872,0,0,127216,31231,74379,118224,80410,49293,119553,23534,32708,0,147053,17189,0,121721,51876,23208,125208,0,17199,42987,26031,0,70942,18390,0,47807,96921,25382,72678,31072,75859,31698,57317,82371,67681,26232,64383,115765,74548,0,52764,38328,9186,39018,0,102422,55962,99307,106019,86648,20013,0,0,91879,0,0,109688,52366,0,107133,19861,0,62449,0,91830,120168,61444,88976,63835,45244,41768,48289,14597
80610,13318,0,105109,25872,88459,94715,45304,100078,115913,15062,39048,0,86684,32349,0,120228,41808,72056,74230,16673,11070,80317,31425,0,122205,33589,0,65451,111565,26977,70216,29346,116499,63729,81320,82518,69424,0,61444,126529,74112,0,13026,24001,0,25731,0,128254,0,98409,74042,52396,17362,0,0,103963,0,0,88959,51881,0,25196,13195,0,91055,0,34112,138964,38128,135119,117623,51032,46472,40558,18501
75211,14940,0,117759,0,50913,77465,80190,81659,122210,28347,12637,0,96004,39537,0,101335,48825,43261,104008,18577,31056,53562,39230,0,76189,34896,15886,32407,109585,14446,65607,22036,77687,41844,83238,105765,110488,21313,31609,78965,63202,0,27494,13934,0,30049,0,104149,67123,89896,86616,55961,15832,0,0,87082,20087,0,110487,70090,0,67297,0,0,70115,0,48124,123515,58681,112829,120600,61978,54826,32152,0
98576,43060,0,90754,16901,71106,116185,33208,104101,87050,17167,28584,0,90620,35563,0,96822,53036,50291,151145,11501,45021,84982,51642,0,106186,15042,0,27345,144147,0,76235,47704,101884,55713,95751,96058,100072,24709,19785,113411,72285,0,37981,0,0,48471,0,102167,57449,74159,81114,62133,13790,0,0,99609,34032,0,108210,60180,0,97675,15403,0,95058,0,58852,105625,45410,47164,129322,48839,15928,18697,17517
103938,48541,0,109662,11330,88316,87140,48278,92560,116149,23007,35144,0,122055,30001,0,190388,34536,16406,113020,23534,35489,45776,17488,0,110471,30894,14900,41497,127475,27798,46115,51119,106711,74267,57515,83764,73285,35429,24588,109792,75296,0,40956,22839,0,18174,0,91996,55862,96250,81278,35781,53624,0,0,71098,39167,0,83592,77627,0,75136,0,0,62998,0,57012,86353,27223,139934,157228,26859,37687,16065,0
75797,47380,0,131260,26987,92782,58305,49461,75529,61277,15737,31151,0,88316,42264,0,116488,33698,69174,121677,51088,44627,70334,53869,0,177786,52814,0,35811,134181,19691,61164,42955,108571,35840,50972,119924,92501,16032,52164,117722,107892,0,43115,0,0,19097,0,107019,101211,69022,94670,71141,28117,0,0,106396,47027,0,74587,59053,0,62938,28554,0,100058,0,83163,132201,37819,121638,126093,34555,36815,22340,16702
77195,29321,0,119676,22365,96290,85035,35971,72609,105914,36702,26122,12563,119490,26085,0,129916,60849,45452,73714,21272,11446,36936,34946,0,128989,38647,0,24840,79705,18911,68102,61934,122926,54031,62067,88940,116204,22731,53805,117030,84052,0,40739,10444,0,25821,0,103243,53597,118441,71515,52022,51676,0,0,88397,32540,0,67850,61786,0,71845,27129,0,46793,0,56162,136487,45983,93698,134494,64768,23880,22535,20756
100745,43591,0,114463,29673,89316,81552,42331,89272,91532,42968,84661,0,48128,51423,0,123636,38207,47953,72030,25297,60120,52942,40384,0,126722,23708,0,50880,84677,18475,87677,84800,86202,68520,47975,138138,97095,0,22353,155970,57630,0,22367,21679,0,27108,0,134566,57428,71428,88817,50631,17684,0,0,70441,21188,0,59814,70575,0,69085,39819,0,75372,0,40757,75494,31814,155024,143847,83106,13834,16616,0
82472,55621,0,130914,24199,67344,58760,26912,137461,62286,40242,61740,0,77320,28735,0,161731,38279,33235,68168,13438,44774,48670,23755,0,122232,29078,0,34823,82532,31136,62949,32915,74120,15467,0,73316,125320,23039,54934,87730,88161,0,31056,21013,0,20159,0,162627,76799,89843,88682,52771,14828,0,0,81611,30196,0,47842,41820,0,77999,43776,0,106029,0,54598,130835,33786,100579,175076,47750,20462,20926,12847
84945,72985,0,79998,42453,108822,30085,33590,87238,58516,30284,75684,0,83149,17968,0,103064,42363,49537,88517,18528,57544,60744,22632,0,125171,36600,13120,68194,62339,46516,52456,61064,89987,55772,56712,79380,113504,11293,48762,110622,95729,0,54885,0,0,18072,0,88114,55198,71807,41223,51225,28228,0,0,75838,39288,0,97880,80778,0,103184,41099,0,88386,0,45817,95317,33898,77990,139946,39274,36296,33328,27072
74207,47728,0,119576,57472,59805,90484,59204,62599,53528,29895,74002,0,98500,64175,0,105661,71339,47053,79677,0,33611,31239,61441,0,127537,44633,11754,59080,105844,18307,35142,74048,129710,15048,40098,67196,103739,13550,31882,63793,80308,0,56179,19726,0,21992,0,127062,40137,59894,58514,60793,20149,0,0,87216,28006,0,51565,58729,0,119514,0,0,76841,20128,37462,80921,62227,88240,72664,42055,35456,24926,18242
79232,62124,0,142371,50770,62645,119210,36626,58033,102325,50277,53273,21883,93736,40540,0,120689,39576,42507,84238,25665,72587,32452,42336,0,126029,45820,11572,67930,86973,22415,17550,89900,89530,60989,36306,110364,120312,0,37724,55426,79871,0,31658,26910,0,0,0,126939,54565,67171,84776,114175,25357,0,0,99278,26356,0,88090,60629,0,137296,14392,0,86161,0,46127,102705,40686,132135,76291,53651,24380,51510,11319
120309,63780,0,128250,42362,57125,92599,56872,94256,53650,49962,73948,19507,84916,42429,0,81224,48085,39484,99949,32842,45619,22272,71092,0,119150,35807,16471,61540,121122,41232,56173,111469,51183,66248,35349,77166,125024,0,32576,123109,74689,0,61255,0,0,19226,0,116535,53754,67097,69946,59095,28601,0,0,55181,53891,0,39224,62793,0,72028,18902,0,85357,21568,45466,79438,14531,111014,100679,45211,24859,20168,0
89818,57332,0,123347,18702,89628,89600,40194,86706,78003,55293,92216,0,121404,47249,0,106992,27227,58773,103757,32574,60053,17906,53812,0,170294,34780,19851,55482,92062,20145,64276,72772,71143,18034,56168,81347,113230,0,39779,60774,78781,0,63804,11088,0,32478,0,108069,74511,99233,40635,51765,29850,0,0,104694,30431,0,77102,78230,0,99131,22337,0,101547,20274,82481,124845,39728,113229,123463,40189,35651,35085,0
118324,70323,0,137177,43765,86865,112617,50624,89624,70974,38323,83459,0,70149,24163,0,104638,26902,60514,66893,16340,41342,0,43327,0,133766,38103,18369,51780,74354,45454,113508,69915,116196,78627,34016,93282,119740,0,29000,85719,91300,0,74978,18086,0,45514,0,180189,27987,79010,43105,54360,30165,0,0,94287,26957,0,62053,41472,0,103692,15185,0,93501,22653,64656,101707,41931,108523,148368,37445,32092,42521,18341
122557,88175,0,104723,41492,90944,87289,68315,106520,117368,34150,82489,24613,104646,24486,0,110863,25681,29605,77387,28366,65749,0,45207,0,140251,64312,48618,53987,74905,23776,50325,57144,66381,41905,35029,83990,111566,28736,36442,102835,109461,0,61354,42377,0,0,0,138250,56926,96497,54933,90466,59023,0,0,77133,49429,0,45150,32914,17091,113395,15138,0,70850,0,46529,96923,27606,87724,152760,48428,20682,49163,27783
113359,106887,0,106093,26559,72048,133495,51782,62323,50079,47261,79926,40404,100969,40948,0,77175,38301,31486,81172,14436,72182,0,54387,0,121190,60354,0,25918,70594,31028,86646,45460,44330,63313,32404,87134,133790,14463,0,96890,59180,0,60826,22658,0,0,0,102528,46574,88512,50370,88735,36405,0,0,116715,36385,0,57675,68052,0,108952,0,0,75860,15740,47708,107627,56913,126940,123075,33609,20436,33615,17366
115130,83547,0,47676,27231,88912,89909,61721,103392,54346,80034,90900,24886,95158,38080,0,107605,29579,24417,35968,28175,24482,17954,61581,0,141944,56526,41759,26531,98925,0,82038,79597,115345,52669,74594,82054,126789,0,51012,95951,70574,0,64702,52125,0,14160,0,127271,63745,74164,45377,52781,19211,11664,0,115514,26770,0,66134,55906,0,82638,25717,0,86876,40497,86709,99096,57499,119042,117191,21087,28688,0,0
113797,92099,0,68984,38686,88004,108536,74910,94266,31783,56978,110447,24190,119162,29731,0,53875,20470,21994,56085,16776,55067,0,76068,0,102798,61364,30351,25026,94519,18109,76624,80419,126720,60601,65910,57427,107376,0,38510,83400,18637,0,61646,12969,0,16750,0,88231,63799,54799,43043,77709,31372,0,0,113376,40777,0,94969,36995,0,70425,40855,0,65243,51636,61019,76778,69586,126429,115672,40292,30439,19414,18178
116753,92602,0,68417,26984,65244,62570,59975,69642,67683,55305,124524,31482,62291,39458,0,82378,44226,21742,61899,31355,47673,0,50115,0,93313,90094,31788,71185,125294,28792,76073,76626,81306,63902,84997,90106,122814,34899,42757,90884,69497,0,82946,21827,0,0,0,101357,40796,128073,44279,61133,26396,0,0,122984,53146,0,74993,35618,0,76609,45500,11760,83793,51831,42960,99364,45318,100214,104892,35792,24344,0,21870
93976,76534,0,121417,59625,89025,68060,51662,100660,117248,44020,129704,19567,105665,24738,0,97690,32595,0,60752,17878,43535,24155,52751,0,115323,101311,65330,54898,121853,60709,75240,73491,112293,76916,88820,84414,88825,26514,28609,80257,108697,0,87442,22240,0,31817,0,93180,72336,91381,41490,48277,41152,0,0,67330,33682,0,140391,59232,0,41552,21873,0,58499,17538,46968,105923,65400,93199,141998,35410,0,32714,23002
125383,90436,0,112858,41208,102224,67702,73186,163969,60286,44660,101442,61770,92246,22038,0,39675,18146,22912,71406,35616,34492,0,66458,0,81242,93083,37338,72884,67908,36294,66209,125998,75067,73008,35515,107707,147280,17781,45949,72856,76027,0,55510,20491,0,11609,0,92427,52669,57218,35606,38796,56717,0,0,133798,53956,0,101602,12045,0,63405,43269,0,84156,35801,27805,61658,60200,96082,114516,63550,30925,43994,34295
