Spot_10,Spot_12,Spot_13,Spot_14,Spot_17,Spot_18,Spot_19,Spot_20,Spot_22,Spot_23,Spot_26,Spot_28,Spot_30,Spot_31,Spot_32,Spot_34,Spot_35,Spot_36,Spot_37,Spot_39,Spot_40,Spot_42,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_52,Spot_54,Spot_55,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_63,Spot_65,Spot_66,Spot_67,Spot_68,Spot_69,Spot_70,Spot_71,Spot_75,Spot_76,Spot_77,Spot_79,Spot_80,Spot_81,Spot_82,Spot_85,Spot_86,Spot_87,Spot_88,Spot_89,Spot_91,Spot_92,Spot_94,Spot_95,Spot_97,Spot_98,Spot_99,Spot_101,Spot_102,Spot_103,Spot_117,Spot_118,Spot_120,Spot_122,Spot_135,Spot_137,Spot_142,Spot_143,Spot_148,Spot_149,Spot_151,Spot_152,Spot_162,Spot_163,Spot_165
0,0,0,0,13546,0,0,38624,12175,10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26035,0,0,0,0,0,13991,87588,18355,0,0,0,10888,0,0,0,0,19244,0,0,25476,0,0,0,0,0,0,0,0,34906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11060,0,0,28811,0,15225,0,0,0,0,0,0,0,0,0,0,11674,0,0,33789,30904,0,0,0,0,0,0,0,0,0,0,0,59192,0,0,0,0,0,0,0,0,0,21387,0,0,14215,14395,0,0,0,0,0,0,0,0,0,0,0,0,0,26297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26342,0,16095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87105,10977,12201,0,0,0,0,0,0,0,33188,0,0,0,0,0,0,0,0,0,0,0,12660,0,0,0,0,0,0,0,0,0,0,0,11666,0,0,0,0,0,0,0,0,0,10285,0
0,0,0,13460,0,0,0,40086,0,20773,0,0,0,0,0,0,0,0,0,0,0,0,0,51265,0,0,0,0,0,0,0,19510,0,12249,0,0,123098,0,0,0,0,0,0,0,0,0,0,0,9602,22093,0,0,10927,0,0,0,0,0,23410,0,0,0,0,0,0,0,0,0,0,0,36046,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13022,0,0,10242,33217,0,0,0,0,0,0,0,0,33061,12043,0,0,0,0,0,31659,0,0,0,0,0,0,0,0,0,0,0,0,72612,0,0,0,0,0,0,0,0,0,22086,0,14433,22491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11763,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34979,0,0,0,0,0,0,18112,0,0,0,0,0,0,20182,0,12699,0,0,0,0,0,0,0,0,0,0,80622,0,0,0,0,0,0,0,0,0,33245,0,16652,27093,0,0,0,0,0,0,0,16111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11447,0,48354,0,11057,0,0,0,0,0,0,0,0,0,0,0,0,0,12155,0,14448,0,0,0,0,0,0,0,0,0,0,97636,0,0,0,0,10818,0,0,0,0,12707,0,0,9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,0,0,20275,0,0,0,0,0,0,0,10689,0,0,0
0,0,0,0,0,0,0,36565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24940,0,0,0,0,0,13719,0,0,0,0,0,0,88937,0,0,0,0,0,0,0,0,0,19103,0,15771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12432,0,0,14930,0,10568,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10491,0,0,30399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89218,0,0,0,0,0,0,0,0,0,0,0,0,31003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11004,0,10746,0,15560,0,26113,0,0,0,0,0,0,0,0,0,11940,0,0,0,49242,0,46774,0,0,0,0,0,0,0,0,0,0,43152,0,0,0,0,0,0,0,0,0,34947,0,0,0,11875,0,0,0,0,0,0,0,0,0,0,0,0,0,15287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28692,0,0,0,18118,0,15999,0,0,0,0,0,0,0,0,0,0,0,0,0,16918,0,0,0,10777,0,0,0,15707,9953,0,0,0,100450,0,0,0,0,0,0,0,0,0,0,0,0,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17084,0,0,0,0,0,12082,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20671,11305,0,0,0,0,0,0,12680,0,0,0,0,0,0,0,41606,0,0,0,0,0,0,0,0,0,0,0,0,87517,0,0,0,0,0,0,9205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12965,22093,0,0,0,10612,0,0,0,0,0,0,13547,0,0,0,0,0,0
0,0,0,33403,0,0,0,23685,0,16414,0,0,0,9676,0,0,0,0,10718,0,0,0,0,23431,17054,25837,0,0,0,0,0,0,0,0,0,0,132009,0,0,0,0,0,0,0,0,0,14309,0,0,15286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18761,0,0,15287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10891,0,0,0,15243,0,0,0,0,0,0,0,0,0,0,0,13297,0,26036,11546,0,0,0,0,0,0,0,0,11941,111978,0,0,0,0,0,0,0,0,0,15271,0,0,31998,0,0,0,0,0,0,0,0,15077,0,0,0,0,0,24439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11091,0,12673,0,0,0,0,0,0,0,0,0,0,0,0,11008,19234,0,0,0,0,0,0,0,0,0,0,0,17919,80009,0,0,0,0,0,0,0,0,0,31510,0,0,0,0,0,0,0,0,0,0,12381,0,0,0,0,0,0,34296,0,0,14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20794,0,0,0,22872,0,0,15264,0,0,11903,10018,14328,10356,0,0,0,0,0,0,38617,0,0,0,11421,0,11293,0,0,0,0,0,0,122829,0,0,0,0,0,0,0,0,0,30286,0,0,35842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15489,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24720,0,0,0,0,0,0,0,0,36754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107903,0,0,0,0,0,0,0,0,0,31382,0,0,17820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27367,0,0,0,0,0,0,10790,0,0,0,0,0,15595,0
0,0,11505,15408,0,0,0,11883,0,21399,0,0,0,12728,0,0,0,0,0,0,0,0,0,0,0,20228,0,0,0,0,0,0,0,0,0,0,106442,17938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24872,0,0,0,0,0,33089,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12098,0,0,0,0,0,0,0,0,0,0,0,0,25719,18836,23337,0,0,0,0,0,11780,0,0,0,10564,121879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11382,0,15944,0,0,0,0,0,15983,0,0,0,0,150653,0,0,15504,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22701,0,0,0,0,0,13173,0,0,0,0,0,0,0,12118,19915,0,0,0,0,0,0,0,0,0,11200,102132,0,0,0,0,0,12709,0,0,0,28977,0,0,0,0,0,0,0,9947,0,0,0,11690,0,0,0,0,0,29137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15551,0,0,0,12266,0,0,14440,0,0,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,11677,0,0,0,0,0,136179,11320,0,0,0,0,0,0,0,0,32896,0,0,13851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12022,0,0,0,0,0,0,0,0,0,0,11448,0,0,0,0,14126,0
0,0,0,15563,0,0,11325,10853,0,0,0,0,0,0,0,0,13603,0,0,12057,0,9344,0,27787,0,29226,11075,0,0,0,0,0,0,0,0,0,124886,0,10178,0,0,0,0,0,0,0,14790,0,0,9658,0,0,0,0,0,0,0,0,0,0,0,0,0,10308,0,0,0,0,0,0,0,0,0,0,0,0,13038,0,0,0,0,0
0,0,0,36016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19980,0,13948,0,0,0,0,0,14947,0,0,0,22577,88718,0,0,0,0,11999,0,0,0,0,23388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10849,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15835,0,0,0,0,0,0,0,0,0,13580,111133,0,10724,0,0,0,0,0,0,10894,0,0,0,18289,0,0,0,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10141,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11477,0,0,0,0,22218,10593,29402,0,0,0,0,0,0,0,0,0,0,105609,0,11958,0,0,0,0,0,0,0,19160,0,0,21583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11013,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11147,0,0,0,0,0,19712,0,0,0,0,0,0,0,19646,0,0,0,0,0,0,0,0,0,0,0,0,81262,0,0,0,0,0,0,0,0,0,0,17306,0,0,0,14745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10734,0,0,0,0,0,0,0,0,0,11784,0,0,9940,0,0
0,13421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18643,0,0,0,0,0,0,0,27717,0,0,0,0,94054,0,0,0,0,0,0,0,0,11496,0,17854,0,0,0,0,0,0,0,13061,0,0,0,0,0,0,0,0,0,0,0,24337,15510,0,30414,0,0,13635,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16290,0,0,0,0,16597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100338,0,0,16017,0,0,0,0,0,0,0,13064,0,0,0,0,0,12953,0,0,0,0,10553,0,0,0,0,0,0,0,0,0,0,0,11919,0,0,0,0,0,0,0,0,0,0,0
0,0,12151,0,0,0,0,0,0,0,0,9543,9959,0,0,0,0,0,0,0,0,0,0,0,11880,0,13131,0,0,0,0,0,0,0,0,0,145494,0,11182,0,0,0,0,0,0,0,26959,0,0,0,0,0,0,0,0,0,10133,0,0,0,0,0,0,0,18658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32124,0,0,0,0,12076,11201,0,12180,0,0,0,0,31291,0,15150,0,0,0,0,0,0,0,0,0,0,84831,0,0,0,0,0,0,0,0,0,31845,18592,0,11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14176,0,15197,10411,0,11094,0,0,0,0,0,0,0,0,11819,0,0,0,0,0,0,0,0,0,0,0,0,89855,0,0,10653,0,0,0,0,0,0,15262,19782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13669,13606,0,0,0,13007,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,11190,62981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10257,0,0,0,0,0,0,0,0,19693,0,0,13621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20620,0,0,0,0,0,0,0,0,0,0,0,0,10771,0,0,0,0,0,0,12731,0,0,0,0,0,0,0,0,0,0,0,13362,93223,0,15114,0,0,0,0,0,0,0,0,0,0,9043,0,0,23063,0,0,0,0,0,0,0,14970,0,0,0,0,15469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10127,0,0,0,15369,116096,0,13899,15487,0,0,0,0,0,0,0,25482,0,0,0,0,0,0,0,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10504,0,15811,0,0,0,0,0,0,0,0,18053,0,0,0,0,0,0,0,0,0,0,130267,0,0,23444,0,0,0,0,0,0,0,25628,0,13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11383,0,0,0,0,0,0,12093,0
0,14462,0,0,0,0,0,0,0,0,17391,0,0,0,0,0,22988,0,0,0,0,0,0,15179,0,0,0,0,0,0,0,0,0,0,0,0,78464,0,0,18732,0,0,0,0,0,0,17899,22753,0,0,0,0,0,11762,0,17823,0,0,0,0,0,0,0,0,0,0,0,13741,0,0,0,0,0,0,0,0,0,0,10247,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11057,0,0,9570,0,31773,0,0,0,0,0,0,11330,11272,0,0,0,0,0,0,0,0,0,0,0,122163,0,0,19789,0,0,0,0,0,0,19141,32025,9744,0,0,0,21050,14333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13108,0,0,14098,0,0,0,13944,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10924,0,0,0,0,0,0,0,20929,0,0,0,0,10470,13615,0,0,0,0,90210,11774,0,23386,0,0,0,10447,0,0,18666,32058,0,0,0,0,0,0,0,25233,0,0,0,0,0,0,0,0,0,16465,0,0,0,0,0,0,0,0,0,0,10200,0,0,0,0,0
0,14194,0,0,0,0,0,0,0,0,0,10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87014,0,0,38797,0,0,0,0,0,0,0,0,0,0,0,13097,0,0,0,0,0,0,0,0,0,0,0,0,0,10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17358,0,0,0,0,0,0,0,9599,0,0,0,0,0,0,0,0,0,0,0,0,12967,103584,0,11611,0,0,0,0,0,0,0,14523,20137,0,0,0,0,0,0,0,18062,0,0,0,0,0,0,0,0,13011,0,0,0,0,0,0,0,0,16253,0,0,0,0,0,14401,0,0
0,0,0,0,0,0,0,0,0,0,10668,0,0,0,23618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9994,0,0,0,0,92513,0,18639,0,0,0,0,0,0,0,16665,0,0,0,0,0,0,12005,0,19023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12766,0,0,10822,0,0,0,0,0,0,0,0
0,0,0,17537,0,0,0,0,0,0,0,0,0,0,0,0,30295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72082,0,0,30440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18007,0,0,0,0,0,0,0,0,12007,0,0,0,0,0,18267,0,0,0,0,0,0,0,0,0,0,0
18047,12583,0,16987,0,0,17299,0,0,0,0,0,0,0,0,13077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64737,0,0,15980,0,12245,0,0,0,0,24884,0,0,0,0,0,0,0,0,39900,0,0,0,0,0,0,0,12472,0,0,0,0,0,0,27879,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60990,0,0,21890,0,0,0,0,0,0,25660,52248,0,0,0,10299,0,10699,0,28703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33117,0,0,0,0,0,10103,0,0,10987,0,0
0,0,0,0,0,0,0,0,9610,0,12004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9967,0,0,0,0,101114,0,0,14068,0,0,0,0,0,0,30061,31782,0,0,0,0,0,0,0,18564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28762,0,0,0,0,0,0,0,0,12807,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124967,0,0,13862,0,22194,0,0,10751,0,41956,31921,0,0,0,0,0,0,0,15535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46965,0,0,0,0,0,0,10019,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16827,0,0,19037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42476,0,15583,0,0,10183,0,0,0,0,26092,20094,0,10031,0,0,0,0,0,40242,0,10438,0,0,0,0,0,0,0,0,0,0,0,0,34002,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23496,0,0,0,0,0,0,0,0,0,0,49807,0,12949,16301,0,0,0,0,0,0,26232,34356,0,11327,0,0,0,39219,0,55003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43553,0,0,14095,0,0,11616,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
